Country,State,cuisine,title,URL,rating,total_time,prep_time,cook_time,description,ingredients_list,instructions,serves,rating_count,calories,carbohydrateContent,cholesterolContent,fiberContent,proteinContent,saturatedFatContent,sodiumContent,sugarContent,fatContent,ingredients,animal_der,milk_der,plant_der,diet_type
US,Missouri,Missouri,Old Fashioned Ozarks Meatloaf,https://www.allrecipes.com/recipe/85444/old-fashioned-ozarks-meatloaf/,3.9,105.0,15.0,90.0,"This is the best meatloaf of them all! This is made with love and lots of Ozarks flair! Use fresh-ground meat, fresh eggs and homemade breadcrumbs for the best flavor.","['2 pounds ground beef', '1 pound pork sausage', '3 eggs', '0.5 cup ketchup', '1 cup fresh bread crumbs', 'salt and ground black pepper to taste', '2 tablespoons ketchup']","['Preheat the oven to 350 degrees F (175 degrees C).', 'In a large bowl, mix together the ground beef, sausage, eggs, 1/2 cup ketchup and bread crumbs until well blended. Pat into a 9x5 inch loaf pan. Spread 2 tablespoons ketchup over the top.', 'Bake for 1 hour and 30 minutes in the preheated oven. Drain off some of the fat once in a while to keep spattering to a minimum. Enjoy!']",8,19,525.0,9.0,176.0,0.0,28.0,15.0,741.0,6.0,41.0,"['pork', 'ketchup', 'eggs', 'crumbs', 'sausage', 'salt', 'bread', 'ground', 'beef', 'pepper']","pork, eggs, beef, sausage",,"ketchup, crumbs, salt, bread, ground, pepper",nveg
US,Missouri,Missouri,Springfield Cashew Chicken,https://www.allrecipes.com/recipe/220409/springfield-cashew-chicken/,4.5,55.0,15.0,40.0,This version of cashew chicken fries the chicken in peanut oil and covers it with an oyster sauce-based sauce. It's served with a sprinkling of cashews and green onions.,"['0.5 quart vegetable oil for frying', '0.5 quart peanut oil for frying', '1 egg', '2 tablespoons water', '1.5 cups all-purpose flour', '3 pounds skinless, boneless chicken breast halves, cut into 1-inch cubes', '3 cups water', '5 tablespoons cornstarch', '6 chicken bouillon cubes', '2 tablespoons oyster sauce', 'ground white pepper to taste', '1 cup cashews', '1 cup chopped green onions']","['Heat oil in a deep-fryer or large saucepan to 375 degrees F (190 degrees C).', 'Preheat the oven to 200 degrees F (95 degrees C).', 'Beat egg and 2 tablespoons water in a bowl.', 'Measure flour into a separate bowl.', 'Dip chicken cubes in egg mixture; remove. Roll chicken in flour until completely coated.', 'Carefully place small batches of coated chicken into hot oil using a slotted spoon. Fry until chicken is golden brown and center is no longer pink, 6 to 8 minutes. Remove with a slotted spoon.', 'Arrange cooked chicken on a baking sheet and place in preheated oven to keep warm while continuing to fry remaining chicken.', 'Whisk 3 cups water, cornstarch, chicken bouillon cubes, oyster sauce, and white pepper together in a saucepan; simmer over medium heat until thickened, about 5 minutes.', 'Pour sauce over cooked chicken to serve. Sprinkle cashews and green onions over each serving.']",8,16,507.0,30.0,123.0,2.0,46.0,4.0,1126.0,1.0,22.0,"['cashews', 'bouillon', 'cornstarch', 'chicken', 'cubes', 'halves', 'breast', 'water', 'ground', 'peanut', 'pepper', 'flour', 'egg', 'onions', 'oil']","egg, chicken",,"cashews, onions, bouillon, cornstarch, cubes, halves, breast, water, ground, pepper, flour, peanut, oil",nveg
US,Missouri,Missouri,Gooey Butter Cake I,https://www.allrecipes.com/recipe/7459/gooey-butter-cake-i/,4.2,60.0,15.0,45.0,"This a very rich cake, but mmmmmmmm so good. Best eaten with milk or coffee. You can also make it a Chocolate Gooey Butter Cake if desired. Just use a chocolate cake mix in place of the yellow.","['1 (18.25 ounce) package yellow cake mix', '4 eggs', '1 cup butter', ""2 cups confectioners' sugar"", '8 ounces cream cheese']","['Preheat oven to 350 degrees F (175 degrees C). Butter one 9x13 inch cake pan.', ""Melt the butter slightly. Mix it with 2 of the eggs and cake mix. Pour batter into prepared pan. Mix the remaining 2 eggs with the cream cheese, and the confectioner's sugar. Pour this mixture evenly over the first mixture. Do not stir."", 'Bake at 350 degrees F (175 degrees C) for 45 minutes.']",24,139,245.0,27.0,62.0,0.0,3.0,8.0,236.0,19.0,14.0,"['confectioners', 'eggs', 'butter', 'mix', 'sugar', 'cake', 'cheese']",eggs,"butter, cheese","confectioners, cake, sugar, mix",nveg
US,Missouri,Missouri,German Apple Pudding Cake,https://www.allrecipes.com/recipe/25584/german-apple-pudding-cake/,4.2,65.0,20.0,45.0,"A fresh apple cake with nuts and raisins that, after baking, but still hot, has a cooked caramel-like topping poured over it. If using a glass baking dish, reduce oven temperature by 25 degrees.","['2 cups apple - peeled, cored, and chopped', '1 cup white sugar', '1 egg', '1 teaspoon vanilla extract', '1 cup all-purpose flour', '1 teaspoon baking soda', '1.5 teaspoons ground cinnamon', '0.75 cup chopped walnuts', '0.75 cup raisins', '0.5 cup brown sugar', '0.5 cup white sugar', '2 tablespoons all-purpose flour', '1 cup water', '0.5 cup butter', '1 teaspoon vanilla extract', '0.5 cup chopped walnuts', '0.5 cup raisins']","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour an 8 inch square pan. In a large bowl, mix apples and sugar together. Let stand until sugar is thoroughly dissolved, about 8 minutes.', 'Stir egg and vanilla into apple mixture. Sift together flour, baking soda and cinnamon; stir into apple mixture. Fold in nuts and raisins. Pour batter into prepared pan.', 'Bake in the preheated oven for 40 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Pour topping over cake while cake is still hot.', 'For the Topping: In a saucepan, combine 1/2 cup brown sugar, 1/2 cup white sugar and 2 tablespoons flour. Stir in the water. Cook over medium heat, stirring, until mixture boils and thickens. Remove from heat and stir in butter, vanilla, chopped walnuts and raisins. Stir until butter melts, then pour over cake.']",8,37,589.0,92.0,54.0,4.0,6.0,9.0,256.0,70.0,24.0,"['apple', 'butter', 'cinnamon', 'sugar', 'soda', 'ground', 'water', 'walnuts', 'extract', 'flour', 'baking', 'raisins', 'egg', 'vanilla']",egg,butter,"apple, cinnamon, sugar, soda, ground, water, walnuts, extract, flour, baking, raisins, vanilla",nveg
US,Missouri,Missouri,Aaron's Missouri Burger,https://www.allrecipes.com/recipe/145434/aarons-missouri-burger/,4.2,25.0,10.0,15.0,"Honey mustard, brown sugar, and several spices are mixed with ground beef to make these well-seasoned burgers.","['1 pound lean ground beef', '2 teaspoons onion powder', '0.25 cup honey mustard', '1 teaspoon garlic powder', '2 teaspoons crushed red pepper', '0.5 teaspoon salt', '0.25 cup brown sugar', '2 tablespoons olive oil', '4 slices Swiss cheese', '4 hamburger buns']","['Mix the ground beef, onion powder, honey mustard, garlic powder, crushed red pepper, salt, and brown sugar in a large bowl. Shape into 4 patties.', 'Heat the olive oil in a large skillet over medium heat. Cook the burgers, turning occasionally, to desired temperature, 15 to 20 minutes for well done. Top each patty with a slice of Swiss cheese shortly before removing from the skillet; serve on hamburger buns.']",4,210,529.0,44.0,83.0,2.0,28.0,9.0,717.0,22.0,27.0,"['salt', 'onion', 'sugar', 'ground', 'beef', 'cheese', 'buns', 'pepper', 'honey', 'hamburger', 'mustard', 'oil']",beef,cheese,"salt, onion, sugar, ground, buns, pepper, honey, hamburger, mustard, oil",nveg
US,Missouri,Missouri,Crawfish Thermidor,https://www.allrecipes.com/recipe/25864/crawfish-thermidor/,4.5,45.0,15.0,30.0,"Individual servings of crawfish braised with fresh mushrooms in butter and white wine, then spiced with red pepper flakes. Great for an appetizer or as a side dish.","['0.25 cup butter', '0.5 cup sliced fresh mushrooms', '0.5 cup white wine', '1 pound peeled crawfish', '0.25 cup all-purpose flour', '0.5 teaspoon salt', '0.5 teaspoon red pepper flakes', '2 cups milk', 'paprika, for garnish']","['Preheat oven to 400 degrees F (200 degrees C). Lightly grease 4 small to medium sized ramekins.', 'In a skillet, melt the butter and add mushrooms and white wine; simmer for about 8 minutes. Add the crawfish tails and simmer for another 5 minutes.', 'Gradually blend in flour, salt, and red pepper flakes. Slowly drizzle in the milk, stirring constantly and cook until mixture thickens.', 'Pour mixture into the prepared ramekins. Sprinkle the top of each with a pinch of paprika.', 'Bake in preheated oven for 10 to 15 minutes or until heated through.']",4,16,298.0,13.0,162.0,1.0,21.0,9.0,511.0,6.0,15.0,"['butter', 'milk', 'salt', 'paprika', 'mushrooms', 'wine', 'pepper', 'flour', 'flakes']",,"butter, milk","salt, paprika, mushrooms, wine, pepper, flour, flakes",veg
US,Missouri,Missouri,Shrimp Pasta Skillet,https://www.allrecipes.com/recipe/277986/shrimp-pasta-skillet/,5.0,50.0,30.0,20.0,This shrimp dinner in the skillet is easily throw together while your pasta boils - a simple dinner that delivers serious flavor.,"['1 tablespoon olive oil, or as needed', '2 cups chopped fresh tomatoes', '1 cup chopped onion', '1 cup chopped green bell pepper', '1 cup chopped celery', '1 clove garlic, crushed', '0.25 teaspoon red pepper flakes', '1 pound uncooked medium shrimp, peeled and deveined', '1 bay leaf', '0.5 teaspoon dried thyme', '0.5 teaspoon dried oregano', '0.5 teaspoon ground black pepper', '0.25 teaspoon dried rosemary', '0.5 (16 ounce) package bow-tie pasta (farfalle)']","['Heat olive oil in a skillet over medium-high heat. Saute tomatoes, onion, bell pepper, celery, garlic, and red pepper flakes in the hot oil for about 5 minutes. Add shrimp, bay leaf, thyme, oregano, pepper, and rosemary. Reduce heat and let simmer until shrimp are bright pink, about 15 minutes.', 'Meanwhile, bring a large pot of lightly salted water to a boil. Cook bow-tie pasta at a boil, stirring occasionally, until tender yet firm to the bite, about 12 minutes. Drain pasta.', 'Stir veggie and shrimp mixture into the drained pasta and serve.']",4,1,367.0,52.0,173.0,5.0,28.0,1.0,234.0,7.0,6.0,"['bell', 'celery', 'farfalle', 'tomatoes', 'thyme', 'bay', 'oregano', 'clove', 'onion', 'leaf', 'pasta', 'ground', 'pepper', 'shrimp', 'garlic', 'flakes', 'oil']",shrimp,,"bell, celery, farfalle, tomatoes, thyme, bay, oregano, clove, onion, leaf, ground, pasta, pepper, garlic, flakes, oil",nveg
US,Missouri,Missouri,Jules' Braised Beans,https://www.allrecipes.com/recipe/228058/jules-braised-beans/,4.6,45.0,15.0,30.0,This is a recipe for green beans cooked in a mixture of bacon and onion with vinegar for a tangy and slightly sweet side dish.,"['2 tablespoons olive oil', '2 slices bacon, diced', '1 large yellow onion, diced', '1 tablespoon apple cider vinegar', '1 tablespoon white sugar', '1 teaspoon minced garlic, or to taste', 'salt and ground black pepper to taste', '2 cups chicken stock', '6 cups cut fresh green beans']","['Heat olive oil in a large pot over medium heat. Cook and stir bacon in hot oil until browned, 7 to 10 minutes. Add onion; cook and stir until the onion is tender, 5 to 7 minutes.', 'Stir vinegar, sugar, and garlic into the bacon and onion mixture; season with salt and pepper. Pour chicken stock over the mixture and stir; bring to a simmer and cook until hot, 2 to 3 minutes. Add the green beans and toss to coat. Cover the pot and let the green beans simmer until tender, about 10 minutes more.']",6,11,113.0,13.0,4.0,4.0,4.0,1.0,306.0,5.0,6.0,"['apple', 'vinegar', 'salt', 'onion', 'sugar', 'cider', 'bacon', 'ground', 'beans', 'stock', 'pepper', 'oil']",bacon,,"apple, vinegar, salt, onion, sugar, cider, beans, ground, stock, pepper, oil",nveg
US,Missouri,Missouri,Ollie Bean's Coconut Bar Cookies,https://www.allrecipes.com/recipe/261850/ollie-beans-coconut-bar-cookies/,5.0,60.0,15.0,45.0,"These coconut bar cookies are a surefire family favorite, easy to make with a quick brown sugar crust dotted with coconut flakes and walnuts.","['0.5 cup butter, softened', '0.5 cup firmly packed brown sugar', '1 cup sifted all-purpose flour', '1 cup firmly packed brown sugar', '2 eggs', '2 tablespoons all-purpose flour', '1 teaspoon vanilla extract', '0.5 teaspoon baking powder', '0.125 teaspoon salt', '1 cup chopped walnuts', '1 cup flaked coconut']","['Preheat the oven to 350 degrees F (175 degrees C). Grease an 8x12-inch baking pan.', 'Beat butter, 1/2 cup brown sugar, and 1 cup flour together in a bowl using an electric mixer until well blended. Press into the prepared pan.', 'Bake in the preheated oven until firm but not browned, about 20 minutes. Remove from oven and reduce temperature to 325 degrees F (165 degrees C).', 'Beat 1 cup brown sugar, eggs, 2 tablespoons flour, vanilla extract, baking powder, and salt together in a bowl using an electric mixer until mixture is light, about 2 minutes. Add walnuts; beat until blended but not pureed. Spread mixture over the crust; sprinkle with coconut.', 'Bake in the preheated oven until set, about 25 minutes. Cut while warm.']",20,2,192.0,24.0,31.0,1.0,2.0,4.0,82.0,18.0,10.0,"['eggs', 'butter', 'coconut', 'salt', 'sugar', 'extract', 'walnuts', 'flour', 'baking', 'vanilla']",eggs,butter,"coconut, salt, sugar, extract, walnuts, flour, baking, vanilla",nveg
US,Missouri,Missouri,Homestead Harvest Cookies,https://www.allrecipes.com/recipe/279566/homestead-harvest-cookies/,0.0,35.0,15.0,20.0,"Made with whole wheat flour, dried fruit, and black walnuts, these hearty harvest cookies are reminiscent of desserts made on family homesteads.","['1.75 cups raw sugar, divided', '3 tablespoons raw honey', '1 cup unsalted butter, softened', '2 large eggs', '1 teaspoon vanilla extract', '2.25 cups whole wheat pastry flour', '1 teaspoon baking soda', '1 teaspoon sea salt', '0.5 teaspoon ground cinnamon', '0.125 teaspoon ground cloves', '1 cup dried apples', '1 cup dried persimmons', '1 cup chopped black walnuts']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Mix 1 cup raw sugar and honey together in a bowl for honey-sugar.', 'Cream remaining raw sugar, honey-sugar, and butter together in a large mixing bowl. Add eggs and vanilla extract; mix thoroughly. Add flour, baking soda, salt, cinnamon, and cloves. Mix until evenly moist throughout. Incorporate dried apples, persimmons, and walnuts.', 'Drop by rounded tablespoonfuls onto ungreased baking sheets.', 'Bake in batches in the preheated oven until edges are golden, 8 to 10 minutes.']",48,0,113.0,15.0,18.0,1.0,2.0,3.0,71.0,11.0,6.0,"['cloves', 'salt', 'cinnamon', 'soda', 'ground', 'apples', 'sea', 'extract', 'flour', 'vanilla', 'eggs', 'butter', 'pastry', 'sugar', 'persimmons', 'walnuts', 'baking', 'honey', 'wheat']",eggs,butter,"cloves, salt, cinnamon, pastry, sugar, persimmons, sea, soda, ground, apples, extract, walnuts, flour, baking, honey, wheat, vanilla",nveg
US,Missouri,Missouri,St. Louis Christmas Stollen,https://www.allrecipes.com/recipe/286150/st-louis-christmas-stollen/,5.0,965.0,90.0,875.0,"This rendition of Christmas stollen may be a labor of love but it rivals the loaves you'll find in local bakeries in St. Louis, Missouri.","['0.75 cup chopped candied citron', '0.75 cup currants', '0.5 cup orange juice', '0.5 cup water, or as needed', '1 cup white sugar', '1 tablespoon ground cinnamon', '21 ounces marzipan', '0.25 cup unsalted butter, melted', '1 cup finely chopped pecans', '1.5 cups milk', '0.66666668653488 cup white sugar', '0.5 cup unsalted butter, cubed', '5.5 teaspoons yeast', '2 large eggs, beaten', '5.75 cups all-purpose flour', '2 teaspoons salt', '3 tablespoons water', '2 teaspoons meringue powder', '0.25 teaspoon salt', ""2 cups confectioners' sugar, divided"", '1 cup coarsely chopped pecans', '1 cup red candied fruit, diced', '1 cup green candied fruit, diced']","['Begin filling: Combine citron, currants, and orange juice in a lidded jar. Add enough water to cover fruit. Seal and refrigerate, 8 hours to overnight.', 'Prepare dough: Combine milk, sugar, and cubed butter in a small pot over medium-low heat. Heat until butter melts and mixture is warmed to 110 degrees F (43 degrees C). Pour into the bowl of a stand mixer and add yeast; let proof for 13 minutes.', 'Stir eggs into the milk-yeast mixture. Gradually add flour and salt and knead with the dough hook until well combined. Transfer dough to a floured work surface and knead by hand for 5 minutes.', 'Transfer dough to a lightly oiled bowl and flip to coat all sides. Cover lightly and allow to rise at room temperature until 1 1/2 times its size, about 3 1/2 hours.', 'Punch down dough. Place on a floured work surface and divide into 3 equal portions. Shape into balls and let rest for 15 minutes.', 'Meanwhile, finish filling: Remove citron-currant mixture from the refrigerator. Drain liquid. Mix sugar and cinnamon together in a bowl.', 'Roll marzipan on a floured silicone pad into three 9x11-inch sheets, using a floured plastic fondant roller.', 'Roll one portion of dough on a floured surface into a 10x12-inch rectangle. Cover the whole surface with 1/3 of the melted butter. Turn dough so the long end is facing you. Layer with 1/3 of the cinnamon-sugar mixture, leaving 1/2 inch at the sides and 1 inch at the top uncovered. Sprinkle 1/3 of the citron-currant mixture over the cinnamon-sugar, then 1/3 of the finely chopped pecans. Top with a sheet of marzipan.', 'Start at the bottom edge and roll the dough carefully away from you and around the filling; be sure to keep the edges clean. When you reach the last 1 1/2 inches, fold the top down and pinch to seal the roll. Fold in the sides and pinch to seal.', 'Flip the roll so the seam is facing down. Use a rolling pin to roll out a 6 1/2x14-inch rectangle. Transfer to a parchment-lined baking sheet. Cover and let rest for 40 minutes.', 'Repeat Steps 8 to 10 with remaining dough, filling ingredients, and marzipan.', 'Preheat the oven to 350 degrees F (175 degrees C).', 'Bake in the preheated oven until light golden brown, about 20 minutes. Remove from the oven and let cool on a wire rack for 1 1/2 to 2 hours.', ""Make icing: combine water, meringue powder, and salt in a mixing bowl. Mix on high speed until meringue becomes sloppy and bubbly. Add 1 1/2 cups confectioners' sugar and mix until smooth and well combined. Mix in remaining sugar gradually until consistency is like thick honey."", 'Spread just enough icing on each cooled loaf to act as a glue. Top with pecans and then candied fruit.']",48,5,264.0,44.0,16.0,2.0,4.0,2.0,129.0,21.0,9.0,"['currants', 'cinnamon', 'salt', 'ground', 'pecans', 'fruit', 'marzipan', 'confectioners', 'meringue', 'yeast', 'flour', 'juice', 'butter', 'eggs', 'sugar', 'water', 'orange', 'milk', 'citron']",eggs,"butter, milk","marzipan, confectioners, juice, meringue, currants, cinnamon, salt, citron, sugar, yeast, ground, pecans, water, fruit, flour, orange",nveg
